324.723453623316	295.527588171717	-1.44342833501829	67.4675143149214
324.664055132124	296.017686186578	-1.46566687394731	67.9209360847087
324.616865784149	296.510800310046	-1.48515616695048	68.2710007364498
324.578891812262	297.006241762824	-1.50040750652274	68.4899293734113
324.547406203301	297.503298646466	-1.5106073928529	68.5977063019491
324.519933929451	298.001262443718	-1.51697355882	68.6352618330258
324.495225646376	298.499725221238	-1.52239528009861	68.6366789228302
324.473353117258	298.998671210625	-1.52911325837407	68.6197908710023
324.454959359674	299.498173941097	-1.53700243216128	68.5973047734939
324.440345885215	299.998132516682	-1.54465578191998	68.581344031787
324.429184707398	300.49837077845	-1.55131733057016	68.5730039349292
324.42108236605	300.998788013687	-1.55717511104049	68.5561378969686
324.41569941804	301.499335142096	-1.56272909332708	68.5104062524875
324.413114861574	301.999973875565	-1.5686347274213	68.4344863962616
324.413620175777	302.500643791231	-1.57538417261043	68.3568125687435
324.417613088239	303.001209079171	-1.58239447967671	68.3165212255864
324.424752859661	303.50151403582	-1.58804468250941	68.3298139846462
324.434122581842	304.001549937867	-1.59146337959444	68.3798293080737
324.444807411035	304.501464051963	-1.59394351672957	68.442907716385
324.456962324007	305.001345073067	-1.59772444606596	68.5098842875242
324.471476367558	305.501096623893	-1.60379337075025	68.5755325216301
324.489305169789	306.000504487888	-1.61136217250959	68.6184804758303
324.510770116114	306.499398333926	-1.61882949336771	68.6058967288163
324.535574815586	306.997749414893	-1.62499314677568	68.5172454524272
324.563158043074	307.495651358169	-1.62972570534299	68.3580681280599
324.593066470194	307.993210223699	-1.63387318269577	68.15118363063
324.625464449487	308.490406628681	-1.63866321564964	67.9155984201755
324.66098138472	308.987097564708	-1.64491354492235	67.6517282897885
324.700837942307	309.483109113728	-1.65261254246393	67.3488947730037
324.746019004967	309.978418132096	-1.6608271191618	67.0047707557661
325.157848541388	293.030552048505	-1.37255047083052	66.9143418440736
325.064338883124	293.511814110944	-1.37356056956301	66.7388630795066
324.975831824922	293.995831251115	-1.38186242456278	66.6782251234332
324.891096791202	294.482549836679	-1.39661544401848	66.7640355932296
324.809732667475	294.972071555546	-1.41698917297271	66.9838546578751
324.750877845609	310.023124776192	-1.6615785963024	66.8978498337762
324.802362374285	310.518824130981	-1.66896205116261	66.6350074695091
324.853703027624	311.013955624738	-1.67409259225959	66.3978238711192
324.904661221657	311.50893865736	-1.67721968769239	66.2239585973369
324.955086159198	312.004123805891	-1.67893532542104	66.1249153261602
325.005341702784	312.499513237912	-1.6798578602831	66.1020792764733
325.055768294863	312.994873588671	-1.67938736012321	66.1322745413589
325.106436462272	313.49010886312	-1.67678150101258	66.2114942272508
325.157117935218	313.985452281199	-1.67148077495038	66.3370536070393
325.207186375189	314.481229966653	-1.66443086882453	66.5196099015042
325.683207122845	290.548292310348	-1.31376616060732	67.6150613789089
325.570323634764	291.017036639365	-1.34508458910427	67.9732033270571
325.472261541899	291.493791039141	-1.36646822497847	68.0330072271616
325.379008712911	291.974677150164	-1.37689514687233	67.7809157563957
325.282239719167	292.456824203651	-1.37733993670506	67.3242259510257
325.26050650591	315.019897763983	-1.65631662177719	66.8528762440059
